"doc_id","text"
"s4262.nmf","atendimento especializado Oi bom dia meu nome é Aline com quem eu falo Karina 96806 tá falando que tá com a fatura em aberto Qual a data correta mas o senhor tirou a segunda via agora hoje no caso entendi é no valor de r$ 100 paguei Mas você jogou com"
"s4263.nmf","especialista para você bom dia com quem eu falo Viviane posso assinar o pacote de minutos de fixo para fixo infiltração no que eu vou verificar para você só mais um momento Sophie quem tem isso aqui no chão  O que quer dizer Netflix  só mais um mome"
"s4264.nmf","especialista Jaqueline bom dia com quem eu falo sim estou tentando fazer o cancelamento que Eu discordo totalmente do valor da conta e o que acontece no dia primeiro assim que eu vi o erro eu liguei e eles porque eles iriam cancelar porque tá conversando "
"s4265.nmf","Oi Talita Renata Bom dia Cláudia Bom dia Regiane eu posso usar hoje o tecnico.do perigoso para um técnico falou que tava na porta da minha casa eu moro no prédio e eu falei para ele que era só me avisar que eu não enfia o cara não ia precisar pintar "
"s4266.nmf","especializado Oi meu nome é Karine com quem eu falo por gentileza bom dia com quem eu falo Patrícia tudo em que posso te ajudar já verifiquei que você ligou anteriormente no caso você quer solicitar o parcelamento das suas faturas que está em aberto "
"s4267.nmf","José Luiz Angélica Soares Angélica bom dia com quem eu falo só tem que fazer essa ligação será encerrada "
"s4268.nmf","atendimento especializado Oi você fala com a Karoline com quem eu falo por gentileza que eu posso te dar uma nova promoção para mim 021 (24) 2416-1168 nome completo titular José Ferreira de Oliveira 3327 demônio obrigado por ter aguardado aqui no sist"
"s4269.nmf","Jalice Janaína bom dia com quem eu falo não tem nos três primeiros dias o CPF nome completo da escola agora não tá queimado 2017 com 09509442 da Oi que nem eu tô entendendo eu ligue Primeiramente Bom dia para cancelar a internet que contratei uma fot"
"s4270.nmf","especialista Arthur bom dia com quem eu falo Margarete que que eu posso te ajudar o meio dia de hoje para fazer instalação de telefone em casa tá na casa onde é o DDD (21) 2301-5259 se suicidou 21 Tá ok vou verificar que não se tenha pressa você agu"
"s4271.nmf","remédio personalizado Oi bom dia meu nome é Jaqueline olha só que ele não tá bem não porque eu tô indignado com as operadoras que acontece todo aí Diga para o valor do plano que foi ofertado não se encontra em lugar nenhum tem que tem que ter grá"
"s4272.nmf","não tinha feito o pedido para contestar fatura e falou errado o valor é que a fatura que veio aqui 1739 - a luta para bater Lara 103 anti retorno para você e interrupção do serviço chegou um futuro improvável 17 com 39 14 8 que horas acontece o gove"
"s4273.nmf","Bom dia Alô bom dia com quem eu falo por gentileza Sidney meu número para o outro eu vou verificar o retorno sistemas planos disponíveis mas desde ontem eu cheguei aí não não queria  confirmando o número (31) 3353-7485 isso  31335-3754  Lembrando qu"
"s4274.nmf","atendimento especializado Oi você fala com a Karoline com quem eu falo por gentileza Josemiro quero comunicar a guerra era Desculpa falei com o menino aqui já foi paga a fatura do dia 3 7 do 3 de r$ 24,41 para pagar fatura da Claro com aparelho 3449-7228"
"s4275.nmf","ligação cai agora de querer retornar o que eu posso usar no momento Então a partir do dia 26 do mês 6 vem cobrando na minha fatura Oi Oi Móvel entendeu e eu não tenho um imóvel e mês passado já tinha ligado para ele entendeu não tinha isso na min"
"s4276.nmf","especialista Pedro bom dia com quem eu falo olha só eu tô sem a internet na minha casa tá não sei porque eu já liguei para aí já falei com técnico aí ficaram de mandar um técnico na minha casa para ver o problema que acha que o problema do rotead"
"s4277.nmf","atendimento Oi Jaqueline bom dia com quem eu falo horas eu tô querendo aguardando uma ligação para o setor de cancelamento e não tá dando certo fica o tempo todo e eu aqui parada no telefone ouvindo a música e eu quero um atendimento realmente eu con"
"s4278.nmf","atendimento especializado querem Boa tarde com quem eu falo Boa tarde Justino Lopes Rio de Janeiro é que eu paguei a conta ontem de 341 e 3233 centavo sim aí o senhor deseja fazer em forma de pagamento aí mas eu queria mudar também para botar para o di"
"s4279.nmf","você sabe sobre a minha bom dia com quem eu falo com a Manuela mais durável aí eu quero eu quero falar com seção de bloqueamento eu quero tirar essa porcaria dessa aqui não tem internet na minha casa eu quero tirar isso aqui é o cancelamento da linh"
"s4280.nmf","centro especializado Karen Bom dia minha fatura da minha secretária eletrônica não sei o que vou liberar minha conta 64656572 a ligação que atendentes fez foi quando estava realmente sabe Tô brincando essa fatura passado que não tá pagando mico em "
"s4281.nmf","Carla Talita de Freitas Carla Marisa meu pacote é de 808 e 67 tá vendo que pode tá fazendo o quê ela pagou atrasada na internet e o telefone pai corte entendeu Eu queria tá vendo não tá pagando entendeu o valor correto vende só momentos a profissao"
"s4282.nmf","Larissa Isis bom dia com quem eu falo por gentileza o telefone da secretaria de Mendel (11) 96789-0195 ligar qualquer celular e qualquer um queria saber a promoção do plano ilimitado não é populacao quanto longa distância até o 31 não é isso eu nã"
"s4283.nmf","atendimento especializado Tatiele bom dia com quem eu falo endereço e não veio não veio meu serviço completo sozinho não fiz tô ligando para você já três dias Você estava marcada para hoje de manhã e não ver o nome completo do titular feiticeir"
"s4284.nmf","atendimento especializado Oi bom dia meu nome é Paulinho que eu falo eu tô achando que eu tô perdendo alguma coisa sobre isso cal Mega o telefone que o senhor deseja atendimento Davi 83391-1806 informe o nome do titular e três primeiros números do CPF"
"s4285.nmf","Angelita Fernanda bom dia com quem eu falo bom dia com a Carina Carina poderia por gentileza me informar o número para o qual deseja atendimento é o 3222-6407 Santa Catarina 8003 Confirme para mim por gentileza o nome completo do assinante os três prime"
"s4286.nmf","especialista Jaqueline bom dia com quem eu falo em que posso ajudá-la acompanhar o instalação da internet da internet só mais um instante  Luan Obrigada para guardar e desculpe a demora tá olha para mim aqui não tem pedido sem fio solicitado você t<U+FFFD>"
"s4287.nmf","atendimento especializado Oi você fala para Caroline com quem eu falo por gentileza Adelma é porque eu paguei minhas contas aqui dizendo que ainda não foi desbloqueado Pode me confirmar número 08173-060 valor vale coisa linda fecha a porta lua Oi obrig"
"s4288.nmf","tudo bem difícil alisado Oi Maria José Bom dia que você ligou na Mente Nosso Sentimento e Tá chegando a minha casa não tá dando pra ver nada só carrega não está conectando o problema a gente não tá conectada 4 no Insta Verde acesa piscando para "
"s4289.nmf","você Tá misturando bom dia com quem eu falo para fazer uma troca de plano aí no caso o primeiramente falaram do telefone móvel porque eu queria o computador no diário com o telefone móvel aí no caso primeiramente o meu telefone como era da TIM eu pa"
"s4290.nmf","especializado Vanessa bom dia com quem eu falo para ver qual que é o número do seu telefone 3225-1018 titular passa um momento enquanto verifico aqui no sistema tá aí ó mas momento faça Natalino Olha o seu plano que está instalado aqui só no WhatsA"
"s4291.nmf","atendimento atendimento especializado para ti l com quem eu falo para jogar um pouquinho a pouquinho mais volume instalada no dia 27 de julho ela é plano Popular não fica minuto e desde quando essa linha foi instalada no dia 27 que até hoje eu tô ligan"
"s4292.nmf","especialista Isabela Boa tarde com quem eu falo se você ficar aqui para você tá qualquer uma para mim por favor o nome do titular da linha Extra Kennedy dígitos do CPF técnica de medição momento casa o fixo salada de somente o Galaxy que não tem s<U+FFFD>"
"s4293.nmf","atendimento especializado Oi Amanda Boa tarde com quem falo com a gentileza jornal contato anteriormente em que posso ajudar entende Júnior número do atendimento ao (21) 3977-5808 o senhor tá com outra atendente na linha 20 minutos tem alguma falha na r"
"s4294.nmf","segmento Oi meu nome é Carlos bom dia com quem eu falo hoje tem o nome do meu filho tá com outro número agora no momento favor encontre a ligação caiu te retorno Ligar nenhum nenhum botão 88293-9306 celular da linha por favor do aumento da velocidade"
"s4295.nmf","especialista Fernanda bom dia com quem eu falo especialista Fernanda bom dia com quem eu falo Alan Alan especialista Fernanda bom dia com quem eu falo alô alô Se tiver me ouvindo parece que desliga a ligação retorna contato Alô oi tá me ouvindo agora"
"s4296.nmf","convites de 15 anos no primeiro encontro ela me falou que não tá nem r$ 100 que seja cobrado algum valor de instalação de r$ 20 e tablet instalação em cima da cidade de instalação e teve também a descendência de ligações para o imóvel Não ent"
"s4297.nmf","rendimento Oi boa tarde com quem eu falo atendimento Oi boa tarde com quem eu falo alô alô "
"s4298.nmf","edema especializado Vanessa bom dia com quem eu falo instalação de saber como é que tá as quatro estações em casa daí ele falou que ele disse que passou no grau com a sua solicitação não é qual que é o número do telefone toca seu nome e CPF Sa"
"s4299.nmf","atendimento especializado Oi boa tarde meu nome é Caroline Carol fala que a paz desse jeito nenhum com quem eu falo primeiramente Evangelista telefone que você deseja atendimento cancelamento de eu não tô nem usando que tá com problema já tô aqui re"
"s4300.nmf","ressocializado Oi bom dia meu nome é Jaqueline com quem eu falo tudo bem E você associaria 3229-9629 qual o nome desse mês de CPF a menina ligou para mim dizendo que o negócio da 80 eu me interessei Aí ela disse que eu disse eu tenho uma entrada de r$"
"s4301.nmf","especializado Karen bom dia bom dia eu queria eu queria saber sim exatamente quantas faturas tem aí em atraso Maria Benedita Silva da Rocha e os seus medos numeração 226 existe duas faturas em atraso uma do Meio 283 Pois é mas eu liguei ainda agora aí"
"s4302.nmf","especialista Isabela Boa tarde com quem eu falo refletor de 500 de contas na verdade eu já tô com tanta gente operadora que começa com Já falei com você Isabela eu acho que não veja bem da Bela e o problema todo é esse dia eu pedi um plano popular n"
"s4303.nmf","jumento especializado Oi meu nome é Karine com quem eu falo por gentileza Rafael Boa tarde em que posso ajudar no já verifiquei que você leu anteriormente 31 às 11:25 solicitei mudança de endereço executada no dia 3 dia 3 todos os serviços que tem n"
"s4304.nmf","Boa tarde com quem falo por gentileza especialista Paulo Boa tarde com quem eu falo por gentileza o número 9325-9328 é que posso lhe ajudar o que é bloqueado meu celular porque tava em atraso mas é porque eu quero está fazendo em casa acabei de fazer "
"s4305.nmf","especialista em sintonia com quem eu falo por gentileza faz a ligação cai eu posso retornar para você nesse ele vai fazer isso que você quer entrar em contato com a operadora anteriormente agora ela tá entrando com lentidao ela não está funcionando "
"s4306.nmf","atendimento Oi Ali tá bom dia com quem falo Daniel identifique que você entra em contato anteriormente em que posso ajudar a solucionar o problema é um problema aqui com a internet ela tá ela tá parando de funcionar funcionando o DDD e o número do te"
"s4307.nmf","gostaria de florânia bom dia com boa tarde com quem eu falo com Poliana Poliana isso que eu liguei contestação valor de r$ 15 que é uma doação para ela e dizer que eu não tinha autorizado Aí eu disse que tinha descontado só que não tava disponív"
"s4308.nmf","atendimento especializado Oi boa tarde meu nome é Vitor que eu falo que ele já abriu a porta tranquilo sair desligar aqui em casa eu queria ver sim claro telefone fixo 3241-5436 licor de cassis  quer que eu vá aí então  tenho companhia  José confirma"
"s4309.nmf","ela tá muito chateada muito chateada mesmo atendimento Oi Jaqueline Boa tarde com quem eu falo com quem eu falo sim que é que eu posso ajudar em relação eu ainda com linha eu quero a segunda reclamação reclamação fazendo 17 às 20 horas do dia 16 n"
"s4310.nmf","como é especializado Vanessa bom dia com quem eu falo e Gabriela qual que é o nome Gabriel eu não sei o número do telefone do seu nome Qual que é o nome dela e o CPF dela você pediu a mudança de velocidade para 15 megas né E aí como é que tá dei"
"s4311.nmf","especialista Pedro bom dia com quem eu falo Rosilda alô alô o que que eu posso te ajudar Rosilda que eu não entendi certo somente foi transferido para área da internet tava só um momento "
"s4312.nmf","especialista Aurélio Boa tarde com quem falo não obrigatório não precisa Chego 10:45 só completo Oi obrigado por aguardar Desculpa a demora uma atualização para reinstalação tá agendado para o dia 5 do oito de 2017 no caso hoje horário seria das"
"s4313.nmf","experimento especializado Boa tarde meu nome é Fernando com quem eu falo tudo bem que você conseguiu alguma fatura aí então que você quer que eu verifique se há 37 né DVD o número 3215-7395 Me confirma quanto é que o titular da linha 303 gratuito "
"s4314.nmf","atendimento especializado Oi meu nome é Gisele com quem eu falo por favor da Ana como é que eu faço para fazer o cancelamento cancelamento do telefone é boa tarde boa tarde Tudo bem com quem eu falo Janaína Janaína cancelar o que a gente já tem quas"
"s4315.nmf","especialista Pedro Boa tarde com quem eu falo tudo bem Rita Desculpa não entendi a ligação cortou E aí eu liguei tudo aí mandaram esperar aí você tem a sua contestação da fatura primeiramente Me confirma número para atendimento a 7136 e 2193 e 29"
"s4316.nmf","Pimenta especializado Oi meu nome é Fabiane Boa tarde com quem eu falo e o telefone que deseja atendimento vai para o fixo se caso a ligação caiu Record no número que você está me ligando tá bom Dalila confirma o número do telefone fixo que deseja "
"s4317.nmf","atendimento Oi Tatiele com quem eu falo o George não quer participar está sem sinal não teria como ou não tem porque quando é cancelado tem que ser uma nova instalação agora é o nome completo do titular e CPF eu quero estava agendada para hoje Senh"
"s4318.nmf","atendimento Oi Jaqueline Boa tarde com quem eu falo oi boa tarde meu nome é Ingrid a luzinha do arroba não está acesa da internet você faz isso por favor do titular da linha completo só um momento caraca obrigado por aguardar tá nós que você aguard"
"s4319.nmf","atendimento especializado Oi bom dia meu nome é Vanessa com quem eu falo por gentileza o número do telefone que você deseja atendimento 24 24 85 1748 completo 154 7720709 e qual o nome do titular da linha Alexandre por favor O que conta que foi instalad"
"s4320.nmf","rendimento especializados uma boa tarde com quem eu falo oi posso ajudar na Tereza vou verificar o número qual deseja atendimento ao (21) 3364-4846 qual o nome completo de Tereza Cristina e o seu ex-marido CPF Obrigada pela confirmação peço que aguarde"
"s4321.nmf","eu falei que agora você boa tarde porque eu falo de novo com filtro daquela da Oi aqui é a Maria Coelho da Silva primeiro dia que você parece tanto perto da fatura não não tem o número do CPF de Magalhães agrotécnico agora funcionando Anderson "
"s4322.nmf","atendimento especializado com quem eu falo Boa tarde eu queria saber como é que é o nome completo do titular e os três primeiros números do CPF 4 você fez o pagamento da fatura quando se eles vão sair 3 horas quem jamais lembra quando você acertou e"
"s4323.nmf","especializada de boa tarde com quem falo ele gostaria de cancelar a minha Internet voltar é só confirmar aqui o telefone fixo né que tem internet 81 DDD 3426-1436 Nova Lima telefone desde segunda que marca marca marca não cancelar ou seja continua com "
"s4324.nmf","especialista Vanessa bom dia com quem eu falo bom dia com a ana que passou da irmã como encontrar um telefone e internet que era para ter falado de manhã porque parece que o rapaz me ligou falando que o endereço está errado Como é que é o seu endere<U+FFFD>"
"s4325.nmf","atendimento atualizado Oi bom dia meu nome é Jonas e com quem eu falo com Felipe não caiu na verdade então toda hora sem eu pedir eu queria saber como que eu posso tá fazendo Felipe o número anteriormente era o 3268-3871 isso Felipe notícias sobre o "
"s4326.nmf","atendimento especializado Oi Amanda Boa tarde com quem falo por gentileza Raquel tudo bem verifico que retornar o contato anteriormente em que posso ajudar eu queria fazer o cancelamento do número para atendimento a oitenta e 33217-0349 no momento por fav"
"s4327.nmf","especialista gente boa tarde com quem eu falo e valores muito altos aumentar minha internet Poderia verificar por favor menor preço o número da linha (83) 3395-5333 39529-560 você me confirma por gentileza o nome completo do titular da linha Ok lembrand"
"s4328.nmf","Walkiria Boa tarde com quem eu falo e hoje estou aqui para atender a sua solicitação Posso ajudá-lo com fixo da Oi sem fixo Obrigado por guardar Mais qual seria o número do fixo com DDD que você quer o atendimento nome completo do responsável DVD vel"
"s4329.nmf","sentimento especializado Oi meu nome é Fabiane Boa tarde com quem eu falo não me ligaram e a conta que está do mesmo momento que eu vou localizar a linha tá com símbolo do telefone fixo 3469-2790 do titular obrigado por aguardar eu peço a fatura de r"
"s4330.nmf","especializado Oi meu nome é Karine com quem eu falo por gentileza não não se você quiser solicitar o cancelamento indo por favor o número Seria o Mesmo que você me liga 2018 que você mantenha telefone retornando qual seria o motivo que tá solicitan"
"s4331.nmf","Você só manda bom dia boa tarde com quem eu falo aqui em São Gonçalo foi feita a partir de 9 horas da manhã então infelizmente a gente não consegue verificar os números que entra em contato né esses números aí ele ficou com outro se o senhor tiv"
"s4332.nmf","atendimento Oi Ali tá bom dia boa tarde com quem fala sou eu tenho uma linha aí no meu nome é um telefone no meu nome aí com você nesse telefone Qual é o DDD e o número você sabe pode falar 4 1605 é isso quem Qual o número do seu CPF por favor Re"
"s4333.nmf","atendimento especializado Maria Cristina Boa tarde com quem eu falo Boa tarde tá falando que você ligou anteriormente na moto Central em que eu possa ajudar eu tô 4 dias sem internet eu preciso da internet para trabalhar trabalho em casa com internet en"
"s4334.nmf","especialista Aurélio Boa tarde com quem falo aqui ele é o 2017 1078 82uf não é meia 5 90 Qualquer coisa se porventura acontecido a ligação caiu só deixar o telefone disponível retorno nele de imediato que posso ajudar sim é o valor praticado hoje "
"s4335.nmf","atendimento especializado para endodontia e acabei não anotando qual era o Anjo que repetir para mim que eu tenho o plano novo que eu fiz ela chorar Helsing Episódio 4461 troca de plano ontem é mais ou menos olha aqui no PC não tá não tem nada a ver "
"s4336.nmf","especializada Oi boa tarde meu nome é Jaqueline com quem eu falo fala com o Edmilson Edmilson eu posso te perguntar Eu na semana passada porque eu mudei de residência tem duas vezes uma em Goianésia e Anápolis Durante a semana eu solicitei a mudança d"
"s4337.nmf","atendimento especializado Boa tarde meu nome é Thiago com quem eu falo Terezinha Terezinha é o número para atendimento tel 51347-1225 e ela pode confirmar o nome do titular completo porfavor é Camila da Silva Bastos foi porque a gente tava sem internet"
"s4338.nmf","atendimento especializado Tatiele com quem eu falo com quem eu falo para te ajudando só mais um momento tá mudo né telefone do Senhor e agradecer a Deus por que que não tem no caso nenhuma ordem de serviço só mais uma mente tá você não consegue ne"
"s4339.nmf","atendimento especializado Oi meu nome é Fabiane Boa tarde com quem eu falo por gentileza Luiz Antônio até mesmo tá me ligando mas talvez você possa resolver o meu problema aí né resolvendo hoje vai passar por isso qual é o valor do básico tem quan"
"s4340.nmf","atendimento especializado o Jefferson Boa tarde com quem eu falo queria fazer o que fazer umas cancelamento que tem na minha conta eu queria ver a possibilidade de mudar e aí assim só que eu não tô fazendo uso do meu fixo só tenho um fixo na internet "
"s4341.nmf","atendimento especializado quer vir embora tarde com quem eu falo Boa tarde Mauro Mauro Henrique mala é que na quinta-feira vocês ligaram e falaram que tinha ganhado 5 megas da minha internet aí falou que que tem o sinal até às 6 horas da quinta-feira "
"s4342.nmf","ressocializado Oi boa tarde meu nome é Jaqueline que eu tenho eu falo atendimento personalizado Oi boa tarde alô alô  atendimento socializador e boa tarde alô alô você vai meu bem desliga a ligação que eu te retorno não tô conseguindo ouvir  alô"
"s4343.nmf","sentimento especializado Oi meu nome é Karine com quem eu falo por gentileza Edmilson de falar é porque eu mudei para Goianésia e pedir transferência do telefone 86233-3536 os técnicos foram lá e o meu telefone está funcionando normalmente para mim "
"s4344.nmf","atendimento especializado Oi Amanda Boa tarde com quem falo por gentileza você tudo bem vai ter que retornar o contato anteriormente em que posso ajudar o número de atendimento é 8532 e 937 meia meia mas ela tá sem a internet Lúcia 4 dias sem internet"
"s4345.nmf","sentimento de solidão Vera Lúcia Boa tarde com quem eu falo o Otávio daí que passagem o valor dessa fatura muito alto e eu fico faz alguma coisa por telefone é o 3263-2557 Odair oi olha que você quiser para colocar no para você esse seu jeito de des"
"s4346.nmf","atendimento especializado Maria Cristina Boa tarde com quem eu falo e Roberta Roberta ver se tem que você ligou anteriormente na loja Central em que posso ajudar então sobre uma instalação que tinha para internet só que depois de muito muita explicaç"
"s4347.nmf","Mc Felizardo Karen boa tarde boa tarde boa tarde eu tô com um problema aqui na minha fatura a minha prima ligou agora porque a ligação caiu e tá vindo um preço muito alto do que não está de acordo com o pacote contratado que quando eu for quando eu "
"s4348.nmf","especialista Jaqueline Boa tarde com quem eu falo com quem eu falo Luana que pode ajudar deixa eu te falar a ligação tá bem baixinho eu não tô conseguindo quase te ouvir tá um pouquinho Pode falar do seu fixo você tá pagando conta atualmente Luana "
"s4349.nmf","Alô boa tarde fala com Robson Robson Luiz sobre a conta né veio o valor fora do contexto e ficou ficou o rosto que eu mandar um e-mail para mim uma nova conta e o poder pagar porque eu não vou pagar essa conta aqui ok número de telefone qualquer uma de"
"s4350.nmf","atendimento Oi Talita Boa tarde com quem fala meu nome é Lucas Alô me informe por favor o DDD e o número para o Qual você deseja atendimento Qual a principal finalidade os três primeiros dígitos do CPF alô alô Aguarde um momento vou fazer a verific"
"s4351.nmf","ver se a Litorânea Boa tarde com quem eu falo eu queria liberar o telefone  informe por gentileza 5093-9044 eu já tinha feito a solicitação ou esta fazendo agora você sabe o valor do pacotinho que eu vou verificar no nome de Edna Lúcia Souza  obrigad"
"s4352.nmf","atendimento especializado Oi meu nome é Cristiano com quem eu falo por gentileza Oi Cristiano nome é Maria Celestino Mariano que eu possa está te ajudando Boa tarde Boa tarde eu tenho uma cobrança na fatura antivírus backup + educa valor de 16:50 só "
"s4353.nmf","Valquíria Boa tarde com quem eu falo e até agora nada qual seria o número do fixo qual DDD que você quer o atendimento  nome completo do responsável dentro do caixote  momentos  se fosse  Oi obrigado por aguardar me desculpa a demora mais cedo né inf"
"s4354.nmf","atendimento Oi bom dia boa tarde com quem eu falo tá triste tem 2 meses e 27 dias foi r$ 19 não vai dar para você tá Oi não é o telefone é o telefone 2733-1707 69113-020 do CPF guardada a sua avó Pena que acabou de ser complicado Rosângela no valo"
"s4355.nmf","socialistas ainda Boa tarde com quem eu falo tentei 166 Me informa os três primeiros dígitos CPF nome completo e depois eu pedi esse telefone telefone de transferência de Goianésia no dia 31 do sete Eles conferiram foram lá e falou e me passou outro n"
"s4356.nmf","especializado Oi boa tarde meu nome é Vitor tem como falo com Ana Lúcia como é que eu posso lhe ajudando Ai que você me ajuda eu tô eu tinha com você internet com mais de um ano eu mudei de endereço pedir atualização para mudar o pequeno com telev"
"s4357.nmf","especialista Fernanda Boa tarde com quem eu falo com o DDD e o número para o qual deseja atendimento apartamento 5 está falando que o estado do CPF 89 qual seria sua solicitação o meu olho muito aberto guardando aqui e vocês ainda que eu queria uma co"
"s4358.nmf","Dino especializados na boa tarde com quem eu falo e 97 como é que vou fazer que não funciona internet número do seu telefone fixo é o 85 é o 32638405 FT Qual o nome Qual o nome completo do titular e 30 dias CPF Daiane peço que aguarde um momento em m"
"s4359.nmf","você sabe sobre a minha boa tarde com quem eu falo o celular 3873 e 3164 2017 0928808 titular da linha essa lentidão extrema aí tá bom está funcionando tá bom aqui dentro da solicitação de reparo aqui aí dentro do máximo 24 a 48 horas você receb"
"s4360.nmf","especialista princesa boa tarde com quem eu falo tudo bem Desligar minha internet até agora não ligaram para internet DDD 68324-2329 Qual que é o nome do tipo de lagosta linha os três primeiros dígitos do CPF só momento que eu vou verificar no sistem"
"s4361.nmf","Alô especialista Pedro ou Boa tarde com quem eu falo qual que é o seu problema não está funcionando ele não realização eu não entendi o que ela falou ela para você "
"s4362.nmf","atendimento especializado Oi boa tarde meu nome é Aldo com quem eu falo Tatiane Conceição número 2127 64050-770 1298 minhas contas as minhas faturas de parcelamento que eu tive que fazer para eles não está trabalhando aí a menina foi fez a solicita<U+FFFD>"
"s4363.nmf","especialista fala sobre o pedido da Oi TV porque que ele tem 3 contas em aberto que eu não consigo não consegue aprovar medida antena da Oi dizem que a restrição é da Oi TV Oi TV Oi TV Oi TV bom final de semana eu não vou voltar atrás encontre todos"
"s4364.nmf","atendimento especializado Oi meu nome é José eles não tinham falo com a dor e por causa que eu tô com problema na linha não tô fazendo ligação e nem tô respondendo efetuando o número que deseja o atendimento por favor o número da sua linha 368 c"
"s4365.nmf","atendimento especializado Oi meu nome é Cristina com quem eu falo por gentileza Oi Maria Boa tarde nunca possa estar te ajudando Boa tarde e o valor que é cobrado na fatura e antivírus backup educa esse valor 1650 eu quero tirar ele da conta entendi o q"
"s4366.nmf","31 e a fatura já foi bem informado uma vez não pagou E aí bloqueou novamente aí desbloqueia ele não sabe atendimento especializado Oi meu nome é Fabiane Boa tarde com quem eu falo se caso a ligação caiu retorna O número que você está ligando tá"
"s4367.nmf","questões sobre lei de boa tarde com quem eu falo eu confirmo o número que você deseja atendimento por gentileza 7458 é o Hip Então é porque parou de funcionar e então como é que foi vamos ver como é que tá seu modem aí primeiramente i l m a inte"
"s4368.nmf","Valquíria Boa tarde com quem eu falo porque estava vendado técnica qual seria o número do seu fixo com DDD que você quer o atendimento 4 32 37 Qual que é o nome completo do responsável Maria de Nazaré obrigado por aguardar me desculpa a demora só v"
"s4369.nmf","restaurante em Boa tarde com quem eu falo com a Oi no prazo de 24 horas para religar a internet depois liguei de novo rapaz falou que a internet é o número 8870 só mais um momento só mais um momento obrigado por ter guardado o pai e sua mãe da senhora"
"s4370.nmf","atendimento especializado Oi boa tarde meu nome é Aline com quem eu falo eu tô tentando resolver quarta-feira momento me informe o número do móvel é 994 só um momento que eu vou verificar tá bom só mais um momento Qual foi o plano que você ia liga"
"s4371.nmf","atendimento especializado Oi meu nome é Gisele com quem eu falo por favor saia Boa tarde José que você fala com guache para comprar em Guapiara Guapiara Boa tarde Boa tarde o meu DDD é 21 meu telefone é 3273-8159 que que eu posso fazer se cair a liga<U+FFFD>"
"s4372.nmf","Talita Vanessa Boa tarde com quem eu falo com Janice Tá informando que não tá paga é o PP o e-mail é o p p 2 p de pato Boa tarde então o e-mail para mandar o comprovante tá é o PP do efeito de fato traços solução Vip é a solução é sem o cedi"
"s4373.nmf","especialista Paula Boa tarde com quem eu falo é o seguinte aqui minha linha ela ela tá desligada ela só precisa de ligar ela tá ficando bloqueio aí no sistema de vocês têm que eu vou verificar aqui para você o número para eu o atendimento é o (21"
"s4374.nmf","especialista Fernanda Boa tarde com quem eu falo para o meu telefone fixo de cabeça eu te dou o meu nome completo é só mais uma localiza que seu cadastro tá Qualquer coisa pode me chamar aqui em casa Mariana Confirme para mim o endereço da instalaçã"
"s4375.nmf","mente especializado Oi meu nome é Suelen com quem eu falo fluente instalação do telefone da minha casa e só vive me informe por favor Janete do diário 48620 Ok aguardo na linha por favor enquanto eu localizo o cadastro lá verificar o que que tá have"
"s4376.nmf","Talita Renata boa tarde então tu não fala aí não tá o setor tem um senhor que entrou agora às 2 horas chamar a hora de nada ou alguma coisa assim eu não conheço todo mundo estaria com ele e era ele que ele me ligar agora à tarde para poder abrir a"
"s4377.nmf","atendimento Oi Tatiele Boa tarde com quem eu falo Boa tarde Tatiana você fala com a Maria Aparecida que pode te ajudar Marisa promoção aí do lado mais barato mas inimitável completo do titular e CPF 59 meia Wellington Carlos da Silva será que é faze"
"s4378.nmf","e se alista Fernanda Boa tarde com quem eu falo boa tarde Tudo bem com final 95 sistema do cadastro Confirme para mim o nome completo de assinante a flores primeiros dígitos do CPF 0 22 O que que significa solicitação demora cerca de 2 dias para ficar d"
"s4379.nmf","net especializado Oi boa tarde com quem eu falo oi 300 atendimento para qual número  Qual que é o nome completo do titular que possa ajudar Lucas e até agora no momento  Lucas Veríssimo parte técnica de uma fazer algumas configurações na toalhinha p"
"s4380.nmf","pode ser usado o Jefferson Boa tarde com quem eu falo com você que eu tenho telefone fixo e Oi Velox é Então o negócio de fidelidade Natura assinatura não compromisso para você assumir com a Oi que não quer falar nada você tá entendendo comigo Se "
"s4381.nmf","vitalícia Jaqueline Boa tarde com quem eu falo toda hora cai só mais um instante tá bom moço eu quero ver tudo que eu devo tá Pesquisar pelo seu CPF Tá bom eu tentei só mais um instante Luiza obrigado por aguardar Desculpa a demora tá o débito que"
"s4382.nmf","atendimento especializado Kevin Boa tarde com quem eu falo no caso sou eu mesmo eu posso eu posso tá te ajudando sua foto de ar com diálise O que é uma conta agora com a vencer dia 8 8 de agosto aí eu tô querendo um desconto dela porque estou ficando "
"s4383.nmf","solicitar online Boa tarde com quem eu falo eu não consigo conectar meu telefone no computador está disponível devido a problema no modem ou no adaptador de rede não está funcionando wi-fi Eduardo internet do telefone no celular essa conexão que que "
"s4384.nmf","atendimento especializado Oi boa tarde meu nome é Aline com quem eu falo que pode pesar endereço me informe o nome do titular da linha seis primeiros números do CPF 692 Barra Velha telefone da senhora deseja atendimento é o DDD 3332-6138 Me informe o t"
"s4385.nmf","Oi boa tarde princesa João Vitor internet Desde quando desde hoje eu fixo da senhora esse 733639 e 4.480 titular da linha e sofreu não completa Senhora do PIS pelo CPF gentileza senhora verificações que você é minha senhora tava com dor o que vale é"
